Concept,MoodTag1,MoodTag2,Semantic1,Semantic2,Semantic3,Semantic4,Semantic5
stoutheartedness,joyful,interesting,openness,manner,heat,trait,heart
stradivari,surprising,admirable,amati,basketweaver,berg,maestro,handel
straggle,sad,scared,bunch,stack,dada,animal_group,passer
straight_and_narrow,joyful,interesting,progress,favor,politeness,deference,reappearance
straight_face,sad,scared,act,cry,snarl,pout,smirk
strange_particle,sad,scared,scintilla,graviton,b-meson,prion,free_electron
stratified_language,joyful,interesting,usage,received_pronunciation,old_high_german,categorem,kentish
straw_vote,sad,scared,guess,floor,option,knowing,nature_study
strawberry_daiquiri,sad,scared,white_russian,soft_drug,protease_inhibitor,narcotic,hallucinogen
strawworm,sad,scared,grub,tadpole,leatherjacket,caterpillar,woolly_bear
street_arab,sad,scared,ragamuffin,urchin,terror,pickaninny,foster-daughter
streptococcus,surprising,admirable,bacteria,rhizopod,spirochete,chlamydia_psittaci,chlamydia_trachomatis
streptococcus_anhemolyticus,joyful,interesting,pseudomonas_pyocanea,bacteria_species,fish_species,gracula,platyhelminthes
streptomycetaceae,joyful,interesting,pseudomonodaceae,lactobacillaceae,treponemataceae,rhinolophidae,gelechiidae
striated_muscle_tissue,sad,scared,atrioventricular_bundle,bone,underpart,cock,trap
strife,angry,sad,due_process,name,vengeance,retaliation,insubordination
strikeout,sad,scared,whiff,putout,stupidity,blunder,oversight
stripe_blight,interesting,joyful,celery_blight,wheat_scab,apple_blight,beet_blight,spinach_blight
striped_button_quail,sad,scared,bird,night_heron,wild_duck,thick-billed_murre,drake
striped_drum,surprising,admirable,spanish_grunt,atlantic_sailfish,spearfish,pigfish,bluegill
striped_muishond,surprising,admirable,hominid,primate,fetus,entlebucher,newfoundland
striper,surprising,admirable,cannon_fodder,field-grade_officer,captain,antigonus,supply_officer
strix,sad,scared,passer,kingdom,animal_group,biological_group,centrocercus
strongman,surprising,admirable,magician,entertainer,wag,liszt,zany
structural_formula,joyful,interesting,affirmative,assertion,yes,yea,postulate
structural_steel,joyful,interesting,tool_steel,vanadium_steel,aluminum_bronze,ringer's_solution,linen
struthiomimus,sad,scared,pterodactyl,snake,viper,anapsid,monster
stuffed_tomato,sad,scared,condiment,wort,protease_inhibitor,narcotic,hallucinogen
stultification,sad,scared,disrespect,slander,defamation,mud,abuse
stumbling_block,surprising,admirable,french_door,lock-gate,dry_wall,signboard,emergency_room
stunner,sad,scared,bombshell,shock,eye_opener,blip,weakening
stylization,sad,scared,name,corporal_punishment,vengeance,strife,retaliation
subbase,sad,scared,skull_and_crossbones,macule,liver_spot,boutonniere,bangle
subbing,sad,scared,struggle,war,risk,medical_care,treatment
subconsciousness,sad,scared,perplexity,unconsciousness,coma,ailment,pathological_state
subcontractor,surprising,admirable,hauler,cannon_fodder,ally,brick,poet
subjectivism,joyful,interesting,nonuniformity,invaluableness,suitability,note,good
submucosa,sad,scared,bone,underpart,cock,trap,base
subordinate_clause,sad,scared,nonrestrictive_clause,adjunct,misconstruction,run-on_sentence,complex_sentence
subornation,joyful,interesting,vote_of_confidence,fostering,provocation,applause,permission
subsistence_farming,sad,scared,culture,name,vengeance,strife,corporal_punishment
substantiality,joyful,interesting,literalness,concreteness,reality,nonuniformity,invaluableness
substation,sad,scared,dirt_track,airstrip,lever,bus,mule
subtitle,sad,scared,epistle_to_the_hebrews,well,lyric,mapquest,trojan
succotash,surprising,admirable,vitamin_e,banquet,rye_bread,herb,rue
suckling,joyful,interesting,healthcare_delivery,embrace,reordering,embodiment,art
sudden_infant_death_syndrome,interesting,joyful,attention_deficit_disorder,confirmation,sign,business,joy
sudra,sad,scared,bunch,stack,dada,animal_group,passer
suet,sad,scared,madia_oil,walnut_oil,bone,underpart,cock
suet_pudding,surprising,admirable,vitamin_e,banquet,rye_bread,herb,rue
sugar_candy,surprising,admirable,honey_crisp,cotton_candy,easter_egg,chocolate_egg,marzipan
sugar_spoon,surprising,admirable,butter_knife,safe,truck,venetian_glass,colt
suicide_bomber,sad,scared,master,slattern,feudal_lord,vagrant,gent
suicide_bombing,sad,scared,slaughter,murder,annihilation,self-destruction,vandalism
sulindac,sad,scared,mefenamic_acid,naproxen_sodium,diclofenac_potassium,meclofenamate,etodolac
sultriness,sad,scared,siren_call,leer,blemish,scratch,impression
summary_judgment,sad,scared,due_process,quotient_verdict,non_prosequitur,confession_of_judgment,compromise_verdict
sumpsimus,joyful,interesting,wind,consultation,speaking,section,classical_music
sun_spurge,sad,scared,dwarf_spurge,common_mullein,everlasting,plant,roman_wormwood
sundress,surprising,admirable,handwear,change,sack,durables,shirtdress
sunni,joyful,interesting,brahmanism,scientology,secretarial_school,target_company,trade_school
suntrap,sad,scared,chamber,burial_chamber,prison,obstruction,shelter
superconducting_supercollider,sad,scared,galilean_telescope,projectile,hunter,goggles,ride
superconductivity,sad,scared,atmospheric_phenomenon,electrical_phenomenon,hardening,peeing,sea
superficial_epigastric_vein,surprising,admirable,lacrimal_vein,popliteal_vein,scleral_veins,gastroomental_vein,jejunal_artery
supergiant,sad,scared,prune,nut,raisin,supernova,scintilla
superior_cerebellar_artery,surprising,admirable,lacrimal_vein,popliteal_vein,scleral_veins,gastroomental_vein,jejunal_artery
superior_court,sad,scared,kangaroo_court,star_chamber,couple,ensemble,house_of_burgesses
superior_epigastric_veins,surprising,admirable,lacrimal_vein,popliteal_vein,scleral_veins,gastroomental_vein,jejunal_artery
superior_ophthalmic_vein,surprising,admirable,lacrimal_vein,popliteal_vein,scleral_veins,gastroomental_vein,jejunal_artery
superior_pulmonary_vein,surprising,admirable,lacrimal_vein,popliteal_vein,scleral_veins,gastroomental_vein,jejunal_artery
supernova,sad,scared,prune,nut,raisin,supergiant,scintilla
supertwister,sad,scared,hailstorm,tornado,rainstorm,thundershower,northeaster
supply_officer,surprising,admirable,field-grade_officer,captain,cannon_fodder,antigonus,flag_officer
support_level,joyful,interesting,regular_payment,social_welfare,gift,acquisition,purchase
surcoat,sad,scared,tunic,cloak,kirtle,fur,underpants
surd,sad,scared,consonant,semivowel,schwa,liquid,syncategorem
surface_lift,sad,scared,bus,lever,projectile,ride,serpent
surfacing,joyful,interesting,embrace,reordering,administration,embodiment,art
surfeit,interesting,joyful,helminthiasis,condition,drought,innocence,venereal_disease
surgical_spirit,joyful,interesting,oxidized_ldl_cholesterol,hdl_cholesterol,propanol,myrrh,water
surrogate_mother,sad,scared,benjamin,cherub,antediluvian,master,slattern
survivor,sad,scared,young,captive,snake,monster,animal
survivor_guilt,sad,scared,guilt,compunction,sadness,sorrow,oppression
sustainability,joyful,interesting,touch,walk,tendency,gracefulness,fit
sustaining_program,sad,scared,chicken,cinema_verite,modern_dance,modern_ballet,silent_movie
svengali,sad,scared,mythical_monster,mythical_being,death,pipe_dream,imagination
swaggerer,surprising,admirable,wheeler,trudger,visiting_fireman,sightseer,cannon_fodder
swallow-tailed_kite,sad,scared,bird_of_prey,ringtail,bird,snake,monster
swami,surprising,admirable,hindu,islamist,abbe,pius_ix,theosophist
swamp_pine,sad,scared,common_mullein,everlasting,plant,mallee,locust_tree
swan_orchid,surprising,admirable,rattlesnake_orchid,foxtail_orchid,coelogyne,cattleya,calypso
swashbuckling,joyful,interesting,manner,bearing,seemliness,propriety,openness
swat_team,sad,scared,militia,nongovernmental_organization,dada,couple,ensemble
swearer,sad,scared,heathen,nonreligious_person,materialist,paynim,master
sweating_sickness,interesting,joyful,infectious_disease,venereal_disease,contagious_disease,q_fever,typhus
swedish_iron,joyful,interesting,mine_pig,ingot_iron,cast_iron,cinder_pig,linen
swedish_meatball,sad,scared,condiment,wort,protease_inhibitor,narcotic,hallucinogen
sweet_cider,sad,scared,condiment,wort,protease_inhibitor,narcotic,hallucinogen
sweet_corn,surprising,admirable,pipal,composite,common_wheat,noble_cane,sword_grass
sweet_false_chamomile,sad,scared,common_mullein,everlasting,plant,wild_ginger,kangaroo_paw
sweet_nothings,joyful,interesting,wind,consultation,speaking,section,classical_music
sweet-potato_ring_rot,interesting,joyful,plant_disease,stripe_blight,celery_blight,wheat_scab,apple_blight
sweetmeat,surprising,admirable,honey_crisp,cotton_candy,sugar_candy,easter_egg,maraschino
sweetness_and_light,joyful,interesting,affability,kindliness,neighborliness,congeniality,familiarity
swinburne,surprising,admirable,poet,sexton,butler,dante,stevens
swing_voter,sad,scared,freeman,civilian,master,slattern,feudal_lord
switcheroo,sad,scared,break,wilt,wound,babel,burn
sword_grass,surprising,admirable,pipal,composite,noble_cane,sweet_corn,common_wheat
swot,sad,scared,master,slattern,feudal_lord,vagrant,gent
syllogism,joyful,interesting,argumentation,reasoning,trial,deliberation,explanation
symons,surprising,admirable,poet,sexton,butler,dante,stevens
sympathizer,surprising,admirable,bleeding_heart,enthusiast,sports_fan,cheerleader,subscriber
syncategorem,sad,scared,four-letter_word,jawbreaker,consonant,misnomer,surd
synchytrium,joyful,interesting,cercospora,volvariella,polyporus,phallus,claviceps
synesthetic_metaphor,sad,scared,metaphor,mixed_metaphor,formulation,manner_of_speaking,writing_style
syngnathus,sad,scared,diodon,arius,luvarus,gasterosteus,dasyatis
synthesist,surprising,admirable,mentor,sage,thinker,diviner,hakham
synthetism,surprising,admirable,outsider_art,objet_d'art,gem,sewing,plate
system_error,sad,scared,mapquest,trojan,malevolent_program,scribble,interval
systolic_murmur,joyful,interesting,attention_deficit_disorder,confirmation,sign,business,joy
t_cell,surprising,admirable,phagocyte,basophil,b_cell,eosinophil,neutrophil
t'ai_chi,joyful,interesting,inoculation,great_care,primping,patrol,embrace
tabasco,sad,scared,hot_sauce,condiment,wort,chinese_brown_sauce,mustard_sauce
tabbouleh,sad,scared,crab_louis,herring_salad,condiment,wort,protease_inhibitor
table_tipping,sad,scared,telekinesis,clairvoyance,psychic_phenomena,master_of_arts,bus
table_wine,sad,scared,vin_ordinaire,soft_drug,protease_inhibitor,narcotic,hallucinogen
tableau,joyful,interesting,eye_candy,visual_field,concretism,flying_dutchman,template
taboret,sad,scared,cutty_stool,campstool,milking_stool,stool,lower_berth
tachinidae,sad,scared,arctiidae,chalcididae,atropidae,carabidae,jassidae
tactical_intelligence,joyful,interesting,friendly_fire,hostile_fire,embrace,reordering,embodiment
tactician,surprising,admirable,cannon_fodder,ally,brick,poet,worthy
tactlessness,sad,scared,incapability,incompetence,inconsideration,unadaptability,unfeelingness
tad,sad,scared,little,handful,morsel,spot,small_indefinite_quantity
tadpole,sad,scared,grub,leatherjacket,caterpillar,woolly_bear,strawworm
tadpole_shrimp,surprising,admirable,fish_louse,whale_louse,tropical_prawn,swimming_crab,stomatopod
tagalong,sad,scared,shintoist,camp_follower,freudian,flunky,sycophant
tailor-made,sad,scared,costume,protective_garment,military_uniform,vestment,jewelled_headdress
taj_mahal,surprising,admirable,core,ararat,hiding_place,lie,emergency_room
takakkaw,surprising,admirable,angel,sete_quedas,skeletal_muscle,spine,hand
take-up,sad,scared,projectile,ride,serpent,denture,crown
talentlessness,sad,scared,camp,unoriginality,triteness,uncreativeness,idiocy
tallgrass,sad,scared,common_mullein,everlasting,plant,awnless_bromegrass,milo
tallness,joyful,interesting,walk,gracefulness,touch,tendency,fit
tamer,sad,scared,trainer,crossbencher,haldane,thane,leo_i
tansy_mustard,sad,scared,common_mullein,everlasting,plant,wild_ginger,kangaroo_paw
tantalizer,surprising,admirable,social_climber,narcissist,defamer,sneak,she-devil
taoism,sad,scared,hinayana,shinto,mysticism,lamaism,buddhism
taoist_trinity,joyful,interesting,tien-pao,ling-pao,venus,fortuna,uma
taphephobia,interesting,joyful,pyrophobia,simple_phobia,arachnophobia,phobophobia,phobia
tapirus,sad,scared,passer,kingdom,animal_group,biological_group,pithecia
tarantella,joyful,interesting,reel,performing_arts,philosophy,magic_trick,celebration
tarantism,sad,scared,paralysis_agitans,multiple_sclerosis,dystrophy,ailment,disorder
tarantula,sad,scared,arachnid,invertebrate,itch_mite,scorpion,false_scorpion
taret_organ,sad,scared,cock,bone,underpart,trap,base
target_company,joyful,interesting,brahmanism,secretarial_school,sunni,scientology,trade_school
tarmacadam,sad,scared,collar,freeboard_deck,weather_deck,poop_deck,perpendicular
tarpaulin,disgusting,sad,sackcloth,hat,prison,obstruction,chamber
tarquin,sad,scared,feudal_lord,regent,grimm,cat,informer
tarzan,surprising,admirable,gentleman,male_child,man,worthy,dame
taster,surprising,admirable,appraiser,racetrack_tout,esthete,high_priest,backroom_boy
tasting,sad,scared,peeing,tremble,caressing,sob,hardening
tate,surprising,admirable,drama_critic,ciardi,taylor,poet,sexton
tattletale_grey,sad,scared,gray,coal_black,achromatic_color,black,white
tauon,surprising,admirable,j_particle,antitauon,virion,gluon,shoot
tautology,sad,scared,repetitiveness,verboseness,prolixity,formulation,manner_of_speaking
tax_advantage,joyful,interesting,profit,advantage,handicap,edge,lead
tax_credit,sad,scared,wilt,break,wound,babel,burn
tax_income,joyful,interesting,pool,speculation,social_welfare,regular_payment,gift
tax_lien,joyful,interesting,pool,speculation,fee,fee_simple,social_welfare
tayassu,sad,scared,passer,kingdom,animal_group,biological_group,pithecia
tayassuidae,sad,scared,melinae,equidae,muridae,megatheriidae,lutrinae
taylor,surprising,admirable,drama_critic,ciardi,tate,berg,handel
tazir_crime,sad,scared,robbery,wrath,envy,fall,crime
tchaikovsky,surprising,admirable,berg,handel,maestro,old_master,laban
tea_maker,sad,scared,bus,beaker,cut_glass,breakable,lever
teaching_method,joyful,interesting,organon,multicollinearity,natural_theology,wrinkle,deontic_logic
tearjerker,sad,scared,secret,misrepresentation,fire,reproach,incrimination
teasdale,surprising,admirable,poet,sexton,butler,dante,stevens
teaser,joyful,interesting,buildup,ballyhoo,applause,tip,bon_mot
techie,surprising,admirable,cannon_fodder,field-grade_officer,captain,presbyter,antigonus
technical_knockout,sad,scared,rock,furor,motion,break,wilt
technicality,sad,scared,negative_stimulus,irritant,burden,plague,abatable_nuisance
techno,joyful,interesting,section,classical_music,wind,speaking,consultation
technocrat,surprising,admirable,cultural_attache,appraiser,racetrack_tout,dialectician,scrutinizer
technophile,surprising,admirable,beloved,inamorato,inamorata,petter,macushla
technophobia,disgusting,sad,dislike,repugnance,abhorrence,heartlessness,panic
tecophilaeacea,sad,scared,aphyllanthaceae,aloeaceae,colchicaceae,alstroemeriaceae,smilacaceae
ted,sad,scared,muscleman,bully,bullyboy,imposter,reprobate
tediousness,angry,sad,powerlessness,drag,uninterestingness,immorality,blemish
teetotaling,joyful,interesting,asceticism,sobriety,chastity,embrace,reordering
teff,surprising,admirable,pipal,composite,noble_cane,sweet_corn,sword_grass
telomere,surprising,admirable,vertex,seam,buffer_zone,rock_bottom,ore_bed
template,joyful,interesting,original,concretism,flying_dutchman,shape,eye_candy
tender_loving_care,joyful,interesting,labor,venture,action,press,investigation
tenement,surprising,admirable,temple,signboard,emergency_room,core,hospital_room
tennessee_walker,sad,scared,remount,bronco,pinto,wild_horse,mesohippus
tennis_camp,surprising,admirable,signboard,emergency_room,core,temple,hospital_room
tennyson,surprising,admirable,poet,sexton,butler,dante,stevens
tent-caterpillar_moth,sad,scared,loxostege_similalis,paleacrita_vernata,noctuid_moth,tineoid,danaid
tentaculata,joyful,interesting,polychaeta,turbellaria,copepoda,acnidosporidia,cestoda
tenzing_norgay,sad,scared,alpinist,opposition,boy,reliever,amateur
tepal,sad,scared,prune,nut,raisin,nectarine,oak_apple
tepidness,joyful,interesting,openness,manner,heat,trait,heart
terazosin,surprising,admirable,ramipril,doxazosin,medicine,balsam,antineoplastic_antibiotic
teresa,sad,scared,paul,gentile,pelagius,haggai,pagan
term_infant,surprising,admirable,child,ma,methuselah,newlywed,mother's_daughter
term_insurance,sad,scared,health_insurance,hazard_insurance,accumulation,fine,second_mortgage
termes,sad,scared,passer,kingdom,animal_group,biological_group,phthirius
terra_cotta,sad,scared,eggbeater,crock_pot,faience,lever,bus
terrain_flight,sad,scared,break,march,drive,wilt,wound
terrine,sad,scared,condiment,wort,protease_inhibitor,narcotic,hallucinogen
terrorization,joyful,interesting,bitchery,behavior,indignity,embrace,reordering
tessellation,joyful,interesting,embrace,reordering,embodiment,art,appearance
test_equipment,surprising,admirable,king,sports_equipment,regalia,colt,free-reed_instrument
test_match,sad,scared,chicken,twin_bill,exhibition_game,dogfight,championship
test_paper,surprising,admirable,indicator,colt,free-reed_instrument,array,bait
testacea,sad,scared,polymastigina,nematocera,ornithischia,chelonethida,aepyorniformes
testacean,sad,scared,alga,haplosporidian,piroplasm,arcella,zoomastigote
testament,joyful,interesting,token,logical_proof,vicious_circle,proof,specious_argument
testamentary_trust,joyful,interesting,passive_trust,discretionary_trust,social_welfare,pool,regular_payment
tet,interesting,joyful,work_time,religious_festival,season,time,flower
tetartanopia,interesting,joyful,ablepharia,tetralogy_of_fallot,fetal_distress,monochromacy,aberrance
tetralogy_of_fallot,interesting,joyful,ablepharia,tetartanopia,fetal_distress,monochromacy,aberrance
tetrasaccharide,joyful,interesting,glucose,disaccharide,trisaccharide,oligosaccharide,glucosamine
texas_fever,interesting,joyful,pullorum_disease,hog_cholera,psittacosis,myxomatosis,foot-and-mouth_disease
thalarctos,sad,scared,passer,kingdom,animal_group,biological_group,pithecia
thalia,joyful,interesting,aglaia,euphrosyne,venus,fortuna,uma
thallophyte,sad,scared,common_mullein,plant,everlasting,mallee,wild_garlic
thallus,sad,scared,prune,nut,raisin,nectarine,oak_apple
thane,sad,scared,elizabeth,crossbencher,haldane,tamer,leo_i
thaneship,sad,scared,mistreatment,insult,cruelty,mischief,merrymaking
thanks,sad,scared,comfort,mistreatment,insult,cruelty,mischief
the_city,joyful,interesting,commodity_brokerage,underperformer,law_firm,law_enforcement_agency,consortium
the_devil,sad,scared,tsuris,trouble,struggle,weightlift,war
the_hots,joyful,interesting,sexual_desire,lecherousness,discontentment,embarrassment,anger
theatrical_performance,joyful,interesting,matinee,play,contest,race,benefit_concert
theme,joyful,interesting,section,classical_music,wind,speaking,consultation
then,interesting,joyful,beginning,large_integer,yemeni_fils,work_time,religious_festival
theorem,joyful,interesting,idea,scheme,like,pillar,brand
theosophism,joyful,interesting,venus,teaching,fortuna,belief,uma
theosophist,surprising,admirable,satanist,boehme,islamist,abbe,pius_ix
therapeutic,joyful,interesting,medical_science,acoustic,psychopharmacology,phrenology,macrobiotics
theravada,joyful,interesting,salafism,zoroastrianism,arminianism,conservative_judaism,presbyterianism
thereness,joyful,interesting,day,opportunity,say,bazaar,room
thermoacidophile,surprising,admirable,methanogen,rhizopod,bacteria,spirochete,chlamydia_psittaci
thermojunction,sad,scared,junction_barrier,lever,bus,projectile,ride
thermos,sad,scared,ampulla,smelling_bottle,bus,lever,projectile
theurgy,joyful,interesting,white_magic,mojo,venus,teaching,fortuna
thick-billed_murre,sad,scared,sphenisciform_seabird,bird,night_heron,striped_button_quail,wild_duck
thievishness,sad,scared,fraudulence,disingenuousness,malevolence,maleficence,immorality
thin-shelled_mussel,surprising,admirable,edible_snail,littleneck,saddle_oyster,blood_clam,paper_nautilus
thing,angry,sad,desire,hate,fear,sadness,anxiety
thioguanine,surprising,admirable,antineoplastic_antibiotic,lomustine,medicine,balsam,aloe
thiosulfil,surprising,admirable,antineoplastic_antibiotic,bacitracin,vancomycin,oxacillin,sulfamethoxazole
thiotepa,sad,scared,procarbazine,fluorouracil,methotrexate,protease_inhibitor,narcotic
thiothixene,sad,scared,flurazepam,haloperidol,thioridazine,minor_tranquilizer,clozapine
third_eye,surprising,admirable,skeletal_muscle,spine,hand,horn,socket
third-rater,sad,scared,master,slattern,feudal_lord,vagrant,gent
thlaspi,sad,scared,passer,kingdom,animal_group,biological_group,genus_diapensia
thomas,sad,scared,paul,gentile,hebe,zu,shintoist
thoracic_duct,surprising,admirable,canal_of_schlemm,socket,skeletal_muscle,spine,hand
thorpe,surprising,admirable,comer,zaharias,connors,circus_acrobat,football_hero
thoth,joyful,interesting,venus,fortuna,uma,teaching,belief
three-way_calling,sad,scared,free_press,pulp,lever,bus,projectile
threskiornis,sad,scared,passer,kingdom,animal_group,biological_group,centrocercus
thriftlessness,sad,scared,lightheadedness,carelessness,laxness,inattentiveness,unwariness
thripidae,sad,scared,arctiidae,chalcididae,atropidae,carabidae,jassidae
throe,sad,scared,suffering,anguish,distress,heartlessness,panic
throw-weight,sad,scared,coldness,cool,dead_weight,might,hunger
thuggery,sad,scared,robbery,wrath,envy,fall,crime
thujopsis,joyful,interesting,catha,cordaites,gracula,cebuella,cnicus
thunder_bay,surprising,admirable,ararat,lie,hiding_place,monument,duluth
thunderbolt,sad,scared,atmospheric_phenomenon,electrical_phenomenon,hardening,peeing,sea
thymus_gland,sad,scared,cock,ovotestis,silk_gland,bone,underpart
thysanoptera,sad,scared,polymastigina,nematocera,ornithischia,chelonethida,aepyorniformes
tibial_vein,sad,scared,vena_canaliculi_cochleae,inferior_labial_vein,ovarian_vein,sigmoid_vein,costoaxillary_vein
tibicen,sad,scared,passer,kingdom,animal_group,biological_group,phthirius
tidal_basin,surprising,admirable,ben,tor,twilight_zone,copernicus,alp
tien-pao,joyful,interesting,taoist_trinity,ling-pao,venus,fortuna,uma
tiger_beetle,sad,scared,dutch-elm_beetle,tumblebug,boll_weevil,blister_beetle,ground_beetle
tight_end,sad,scared,opposition,alpinist,reliever,amateur,tenzing_norgay
tight_money,interesting,joyful,affluence,condition,drought,innocence,venereal_disease
tiliomycetes,sad,scared,passer,kingdom,animal_group,biological_group,entomostraca
time,interesting,joyful,work_time,religious_festival,tet,season,flower
time_bomb,sad,scared,deadlock,tinderbox,crisis,hot_potato,purgatory
time_signal,joyful,interesting,doctor_of_osteopathy,doctor_of_education,first,doctor's_degree,award
tinbergen,sad,scared,koch,astrophysicist,walton,landau,master
tinderbox,sad,scared,deadlock,crisis,time_bomb,hot_potato,purgatory
tineoid,sad,scared,loxostege_similalis,paleacrita_vernata,noctuid_moth,danaid,spodoptera_exigua
tineoidea,joyful,interesting,gelechiidae,gracilariidae,phyllidae,chrysomelidae,tortricidae
tingidae,sad,scared,arctiidae,chalcididae,atropidae,carabidae,jassidae
tinsel,surprising,admirable,jewelry,arabesque,fan_tracery,cuspidation,egg-and-dart
tiptop,sad,scared,bottom,selvage,mohorovicic_discontinuity,orphrey,minimum
tipulidae,sad,scared,arctiidae,chalcididae,atropidae,carabidae,jassidae
tirich_mir,surprising,admirable,ararat,hiding_place,lie,wilson,illimani
titian,surprising,admirable,old_master,maestro,berg,handel,laban
titivation,sad,scared,slaughter,murder,break,wilt,wound
toad_rush,sad,scared,golden_saxifrage,hard_rush,common_mullein,everlasting,plant
tobacco_mildew,sad,scared,blue_mold_fungus,onion_mildew,smut,fungus,bunt
tobacco_thrips,sad,scared,invertebrate,arachnid,booklouse,citrophilous_mealybug,chalcid_fly
todea,joyful,interesting,trichomanes,phlebodium,gracula,cebuella,cnicus
todus,sad,scared,passer,kingdom,animal_group,biological_group,centrocercus
tofieldia,sad,scared,smilax,convallaria,genus_clintonia,ornithogalum,maianthemum
toiler,surprising,admirable,cannon_fodder,field-grade_officer,captain,presbyter,antigonus
toilet_water,sad,scared,araroba,dover's_powder,lever,bus,projectile
tolmetin_sodium,sad,scared,mefenamic_acid,naproxen_sodium,diclofenac_potassium,meclofenamate,etodolac
tolstoy,surprising,admirable,poet,sexton,butler,dante,stevens
tomato_blight,interesting,joyful,stripe_blight,celery_blight,wheat_scab,apple_blight,beet_blight
tomato_sauce,surprising,admirable,herb,rue,sweetening,savory,rye_bread
tonic_epilepsy,sad,scared,agnosia,cerebral_palsy,acataphasia,auditory_aphasia,motor_aphasia
tool_steel,joyful,interesting,structural_steel,vanadium_steel,aluminum_bronze,ringer's_solution,linen
top_of_the_line,surprising,admirable,handwear,durables,change,sack,fitted_sheet
top_round,surprising,admirable,leg_of_lamb,veal_roast,pork_roast,bottom_round,beef_roast
top-up,sad,scared,million,battalion,little,flood,split
topicality,joyful,interesting,color,interest,newsworthiness,potency,puissance
topmast,sad,scared,jury_mast,lever,dead_axle,bus,projectile
topper,joyful,interesting,bon_mot,applause,tip,affirmative,permission
tor,surprising,admirable,ben,district,child,hospital_room,laban
torch_song,joyful,interesting,section,classical_music,wind,speaking,consultation
torque_wrench,sad,scared,lever,phillips_screwdriver,bricklayer's_hammer,sandblaster,bus
torrid_zone,sad,scared,lair,wilderness,pasture,preserve,region
torridity,sad,scared,coldness,cool,lukewarmness,chilliness,chill
tortricidae,joyful,interesting,gelechiidae,tineoidea,gracilariidae,phyllidae,chrysomelidae
torture_chamber,sad,scared,chamber,burial_chamber,prison,obstruction,shelter
torturer,sad,scared,slattern,asshole,frump,upstart,slob
tosser,sad,scared,master,slattern,feudal_lord,vagrant,gent
tossup,sad,scared,bad_luck,atmospheric_phenomenon,electrical_phenomenon,hardening,peeing
total_darkness,angry,sad,illumination,night,semidarkness,pathological_state,ill_health
tour_de_force,joyful,interesting,feat,success,hit,advent,passing
towhead,sad,scared,master,slattern,feudal_lord,vagrant,gent
townie,sad,scared,berserker,yellow_man,tenzing_norgay,yellow_woman,coolie
toxicognath,surprising,admirable,hand,skeletal_muscle,spine,horn,socket
toxicology,joyful,interesting,psychopharmacology,medical_science,acoustic,phrenology,therapeutic
tracer,sad,scared,preserver,peacekeeper,house_sitter,bodyguard,mammy
trade_school,joyful,interesting,secretarial_school,brahmanism,sunni,scientology,target_company
trade-last,joyful,interesting,puffery,compliment,flattery,praise,applause
tragicomedy,sad,scared,tragedy,dark_comedy,seriocomedy,writing_style,formulation
transcendental_number,angry,sad,measure,illumination_unit,force_unit,indefinite_quantity,large_indefinite_quantity
transcriber,surprising,admirable,decipherer,cannon_fodder,ally,brick,poet
transfer_payment,sad,scared,fine,accumulation,premium,compensation,overcompensation
transfiguration,joyful,interesting,permutation,progress,degradation,change_of_shape,care
transient_global_amnesia,interesting,joyful,forgetfulness,curiosity,consciousness,mystery,concern
tranylcypromine,surprising,admirable,nontricyclic,medicine,balsam,antineoplastic_antibiotic,aloe
trapezium,sad,scared,convex_polygon,scalene_triangle,oblique_triangle,bowl,knot
trapezohedron,sad,scared,regular_tetrahedron,bowl,knot,natural_shape,trapezium
trawl,surprising,admirable,colt,free-reed_instrument,indicator,array,bait
treasury,surprising,admirable,service_station,gasoline_station,cinder_track,truck_stop,goldmine
treatise,sad,scared,epistle_to_the_hebrews,well,lyric,mapquest,trojan
tree_of_knowledge,surprising,admirable,pipal,composite,fever_tree,california_nutmeg,manila_tamarind
tree_surgeon,sad,scared,master,graphologist,weatherman,psychotherapist,speech_therapist
tree_surgery,sad,scared,medical_care,treatment,struggle,war,risk
trek,sad,scared,break,march,drive,direct_flight,wilt
trematoda,joyful,interesting,polychaeta,tentaculata,turbellaria,copepoda,acnidosporidia
tremella_reticulata,surprising,admirable,tricholoma_pessundatum,earthball,tricholoma_pardinum,death_cap,boletus_pulcherrimus
tremellales,sad,scared,moniliales,ustilaginales,uredinales,polymastigina,nematocera
treponemataceae,joyful,interesting,pseudomonodaceae,lactobacillaceae,streptomycetaceae,rhinolophidae,gelechiidae
triakidae,sad,scared,mobulidae,osmeridae,ariidae,hemiramphidae,latimeridae
tribonema,sad,scared,zygnema,genus_babesia,haemoproteus,genus_fucus,genus_plasmodium
trichlormethiazide,surprising,admirable,medicine,balsam,rye_bread,herb,rue
tricholoma_pardinum,surprising,admirable,tricholoma_pessundatum,death_cap,morchella_crassipes,nameko,cortinarius_violaceus
tricholoma_pessundatum,surprising,admirable,tricholoma_pardinum,death_cap,morchella_crassipes,nameko,cortinarius_violaceus
tricholoma_sejunctum,surprising,admirable,tricholoma_pessundatum,tricholoma_pardinum,death_cap,morchella_crassipes,nameko
tricholoma_vaccinum,sad,scared,cortinarius_subfoetidus,pholiota_flammans,gymnopilus_validipes,tricholoma_venenata,basidiomycete
