Concept MoodTag1 MoodTag2 Semantic1 Semantic2 Semantic3 Semantic4 Semantic5
sirrah sad scared gent boy macho ex-boyfriend fauntleroy
slopseller sad scared horse_trader barterer ford sandboy cheapjack
small-for-gestational-age_infant sad scared premature_baby stillborn_infant neonate low-birth-weight_baby cherub
smirker sad scared simperer master slattern feudal_lord vagrant
sneak_thief sad scared graverobber bank_robber robber butcher criminal
somniloquist sad scared master slattern feudal_lord vagrant gent
space_cadet sad scared klutz dimwit subnormal clown nebbish
speech_therapist sad scared psychotherapist physical_therapist alleviator master liturgist
spoiler sad scared write-in_candidate haldane noncandidate crossbencher thane
squatter sad scared stranger foreigner slattern asshole villain
stay-at-home sad scared gent boy prostitute cat maid
street_arab sad scared ragamuffin urchin terror pickaninny foster-daughter
suicide_bomber sad scared master slattern feudal_lord vagrant gent
surrogate_mother sad scared benjamin cherub antediluvian master slattern
svengali sad scared mythical_monster mythical_being death pipe_dream imagination
swearer sad scared heathen nonreligious_person materialist paynim master
swing_voter sad scared freeman civilian master slattern feudal_lord
swot sad scared master slattern feudal_lord vagrant gent
tagalong sad scared shintoist camp_follower freudian flunky sycophant
tamer sad scared trainer crossbencher haldane thane leo_i
ted sad scared muscleman bully bullyboy imposter reprobate
thane sad scared elizabeth crossbencher haldane tamer leo_i
third-rater sad scared master slattern feudal_lord vagrant gent
tight_end sad scared opposition alpinist reliever amateur tenzing_norgay
torturer sad scared slattern asshole frump upstart slob
tosser sad scared master slattern feudal_lord vagrant gent
towhead sad scared master slattern feudal_lord vagrant gent
townie sad scared berserker yellow_man tenzing_norgay yellow_woman coolie
tracer sad scared preserver peacekeeper house_sitter bodyguard mammy
dealer sad scared sandboy cheapjack underseller huckster ford
tree_surgeon sad scared master graphologist weatherman psychotherapist speech_therapist
trouper sad scared giver messiah savior master slattern
underachiever sad scared auditor undergraduate lowerclassman master slattern
unemployed_person sad scared daydreamer sluggard loon straggler deadhead
unilateralist sad scared dogmatist bigot homophobe pro-lifer backslapper
valuer sad scared master wine_taster liturgist psychotherapist speech_therapist
vanisher sad scared master slattern feudal_lord vagrant gent
vedist sad scared visionary pluralist ethicist necessitarian casuist
vegan sad scared vegetarian shopaholic wastrel master slattern
venter sad scared ranter inquisitor chatterer whisperer aesop
virago sad scared shrew frump unpleasant_woman bag slattern
visualizer sad scared first-nighter bystander browser master slattern
vulcanizer sad scared envoy slave line_officer rear_admiral balloonist
vulgarizer sad scared master slattern feudal_lord vagrant gent
wandering_jew sad scared lot kike master slattern feudal_lord
watchdog sad scared preserver peacekeeper house_sitter tracer bodyguard
weatherman sad scared master graphologist tree_surgeon psychotherapist speech_therapist
weekend_warrior sad scared saver niggard master slattern feudal_lord
welterweight sad scared light_middleweight junior_lightweight flyweight heavyweight lightweight
whiffer sad scared opposition reliever alpinist amateur tenzing_norgay
whisperer sad scared ranter inquisitor chatterer aesop venter
widower sad scared gent boy macho prostitute cat
wildcatter sad scared ford sandboy cheapjack underseller dealer
wine_taster sad scared master valuer liturgist psychotherapist speech_therapist
wise_guy sad scared slattern asshole frump upstart slob
wonderer sad scared master slattern feudal_lord vagrant gent
wrangler sad scared rebutter reformer naysayer denier stonewaller
write-in_candidate sad scared spoiler haldane noncandidate crossbencher thane
yenta sad scared cat grimm informer tattletale ranter
aesop sad scared ranter inquisitor chatterer whisperer venter
bankhead sad scared ham geek idol marceau hummer
benjamin disgusting sad cherub animal reformer plant feudal_lord
byron sad scared grimm cat informer elegist rhymer
decius sad scared wilhelm_ii feudal_lord regent grimm cat
dostoyevsky sad scared grimm cat informer byron rhymer
eijkman sad scared horse_doctor alienist anesthesiologist general_practitioner paracelsus
elizabeth sad scared thane crossbencher haldane tamer leo_i
ethelred sad scared feudal_lord regent grimm cat informer
euripides sad scared grimm cat informer pinter byron
grimm disgusting sad cat informer animal reformer plant
habakkuk sad scared paul gentile haggai joel obadiah
haggai sad scared paul gentile joel obadiah habakkuk
haldane sad scared spoiler write-in_candidate noncandidate crossbencher thane
hathaway sad scared prostitute cat maid widow gent
joel sad scared paul gentile haggai obadiah habakkuk
kafka sad scared grimm cat informer byron rhymer
koch sad scared tinbergen astrophysicist walton landau master
landau sad scared astrophysicist walton koch tinbergen master
lawrence sad scared vagrant sick_person tramp lunatic unfortunate
leo_i sad scared paul gentile hebe zu mary_magdalene
marceau sad scared ham geek idol bankhead hummer
mary_magdalene sad scared imposter reprobate butcher criminal adulteress
obadiah sad scared paul gentile haggai joel habakkuk
paracelsus sad scared horse_doctor alienist eijkman anesthesiologist general_practitioner
paul angry sad gentile zu hebe opinion unit
pelagius sad scared paul gentile teresa haggai pagan
philemon sad scared yokel hillbilly rustic coon redneck
pinter sad scared grimm cat informer euripides byron
tarquin sad scared feudal_lord regent grimm cat informer
tenzing_norgay sad scared alpinist opposition boy reliever amateur
teresa sad scared paul gentile pelagius haggai pagan
thomas sad scared paul gentile hebe zu shintoist
tinbergen sad scared koch astrophysicist walton landau master
walton sad scared astrophysicist landau koch tinbergen master
wilhelm_ii sad scared decius feudal_lord regent grimm cat
superconductivity sad scared atmospheric_phenomenon electrical_phenomenon hardening peeing sea
by-product sad scared epiphenomenon atmospheric_phenomenon electrical_phenomenon hardening peeing
autofluorescence sad scared atmospheric_phenomenon electrical_phenomenon hardening peeing sea
cyclone sad scared supertwister hailstorm tornado rainstorm thundershower
exfoliation sad scared atmospheric_phenomenon electrical_phenomenon hardening peeing sea
epiphenomenon sad scared by-product atmospheric_phenomenon electrical_phenomenon hardening peeing
facilitation sad scared atmospheric_phenomenon electrical_phenomenon hardening peeing sea
fata_morgana sad scared spherical_aberration parallax optical_illusion atmospheric_phenomenon electrical_phenomenon
necrobiosis sad scared atmospheric_phenomenon electrical_phenomenon hardening peeing sea
optical_opacity sad scared radiopacity atmospheric_phenomenon electrical_phenomenon hardening peeing
radiopacity sad scared optical_opacity atmospheric_phenomenon electrical_phenomenon hardening peeing
nonlinear_distortion sad scared electrical_phenomenon atmospheric_phenomenon hardening peeing sea
spherical_aberration sad scared parallax fata_morgana optical_illusion atmospheric_phenomenon electrical_phenomenon
breaking_point sad scared atmospheric_phenomenon electrical_phenomenon hardening peeing sea
supertwister sad scared hailstorm tornado rainstorm thundershower northeaster
thunderbolt sad scared atmospheric_phenomenon electrical_phenomenon hardening peeing sea
tossup sad scared bad_luck atmospheric_phenomenon electrical_phenomenon hardening peeing
parallax sad scared spherical_aberration fata_morgana optical_illusion atmospheric_phenomenon electrical_phenomenon
thallophyte sad scared common_mullein plant everlasting mallee wild_garlic
thallus sad scared prune nut raisin nectarine oak_apple
bryophyte sad scared master slattern feudal_lord vagrant young
dicranum sad scared passer kingdom animal_group biological_group scleroderma
pecopteris sad scared bladder_fern bermuda_maidenhair scolopendrium bracken licorice_fern
carpospore sad scared zoospore resting_spore chlamydospore prune nut
chlamydospore sad scared carpospore zoospore resting_spore prune nut
oosphere sad scared anisogamete silkworm_seed somatic_cell acanthocyte parthenote
resting_spore sad scared carpospore zoospore chlamydospore prune nut
zoospore sad scared carpospore resting_spore chlamydospore prune nut
tepal sad scared prune nut raisin nectarine oak_apple
spermatophyta sad scared passer kingdom animal_group biological_group scleroderma
cycadales sad scared marattiales orchidales aristolochiales psilotales santalales
pteridospermopsida sad scared passer kingdom animal_group biological_group entomostraca
swamp_pine sad scared common_mullein everlasting plant mallee locust_tree
fir angry sad cake narcotic pu condiment connection
cupressus sad scared genus_ginkgo passer kingdom animal_group biological_group
dwarf_juniper sad scared fir yellow_pine rosewood hickory fumed_oak
alpine_totara sad scared common_mullein everlasting plant roman_wormwood mallow
mountain_rimu sad scared common_mullein everlasting plant roman_wormwood mallow
genus_ginkgo sad scared cupressus passer kingdom animal_group biological_group
gynobase sad scared prune nut raisin nectarine oak_apple
gynophore sad scared prune nut raisin brier nectarine
buttercup sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
fetid_bugbane sad scared common_mullein everlasting plant mallee roman_wormwood
stinking_hellebore sad scared poisonous_plant water_hemlock indian_hemp water_dropwort common_mullein
juncaceae sad scared aphyllanthaceae aloeaceae colchicaceae tecophilaeacea alstroemeriaceae
juncus sad scared passer kingdom animal_group biological_group tofieldia
toad_rush sad scared golden_saxifrage hard_rush common_mullein everlasting plant
hard_rush sad scared golden_saxifrage toad_rush common_mullein everlasting plant
connarus_guianensis sad scared marblewood common_mullein everlasting plant mallee
gidgee sad scared common_mullein everlasting plant mallee locust_tree
black_catechu sad scared beef_tea fir pu consonant protease_inhibitor
indian_hemp sad scared poisonous_plant water_hemlock stinking_hellebore water_dropwort common_mullein
vinca sad scared passer kingdom animal_group biological_group thlaspi
dragon_arum sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
chinese_angelica sad scared common_mullein everlasting plant roman_wormwood mallow
aristolochiales sad scared marattiales cycadales orchidales psilotales santalales
asarum sad scared passer kingdom animal_group biological_group thlaspi
chard sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
russian_thistle sad scared common_mullein everlasting plant roman_wormwood mallow
feather_ball sad scared common_mullein everlasting plant mallee wild_garlic
pediocactus sad scared passer kingdom animal_group biological_group thlaspi
genus_cleome sad scared passer kingdom animal_group biological_group thlaspi
crinkleroot sad scared crucifer marsh_cress common_mullein everlasting plant
tansy_mustard sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
lesquerella sad scared passer kingdom animal_group biological_group thlaspi
stanleya sad scared passer kingdom animal_group biological_group thlaspi
thlaspi sad scared passer kingdom animal_group biological_group genus_diapensia
california_sagebrush sad scared roman_wormwood germander milkwort wormwood subshrub
roman_wormwood sad scared germander milkwort wormwood subshrub california_sagebrush
upland_white_aster sad scared everlasting common_mullein plant cudweed helleborine
cirsium sad scared passer kingdom animal_group biological_group scrophularia
chafeweed sad scared cudweed everlasting common_mullein plant oxeye_daisy
lactuca sad scared passer kingdom animal_group biological_group cirsium
prickly_lettuce sad scared everlasting common_mullein plant cudweed oxeye_daisy
madia_oil sad scared walnut_oil suet bone underpart cock
sweet_false_chamomile sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
mutisia sad scared common_mullein everlasting plant roman_wormwood mallow
hawkweed sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
mentzelia sad scared passer kingdom animal_group biological_group thlaspi
orchidales sad scared marattiales cycadales aristolochiales psilotales santalales
pseudobulb sad scared ailment heartlessness panic pang dissatisfaction
lady's_slipper sad scared helleborine oncidium everlasting common_mullein plant
helleborine sad scared oncidium lady's_slipper everlasting common_mullein plant
oncidium sad scared helleborine lady's_slipper everlasting common_mullein plant
wild_yam sad scared common_mullein everlasting plant locoweed potato_tree
gooseneck_loosestrife sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
armeria sad scared passer kingdom animal_group biological_group thlaspi
tallgrass sad scared common_mullein everlasting plant awnless_bromegrass milo
awnless_bromegrass sad scared common_mullein everlasting plant milo tallgrass
knotgrass sad scared common_mullein everlasting plant awnless_bromegrass milo
phleum sad scared passer kingdom animal_group biological_group juncus
munj sad scared common_mullein everlasting plant awnless_bromegrass milo
milo sad scared common_mullein everlasting plant awnless_bromegrass tallgrass
gourd sad scared prune nut raisin nectarine bean
prairie_gourd sad scared prune nut raisin nectarine gourd
lobeliaceae sad scared passer kingdom animal_group biological_group hydrobatidae
red_silk-cotton_tree sad scared common_mullein everlasting plant mallee locust_tree
brachychiton sad scared passer kingdom animal_group biological_group thlaspi
genus_diapensia sad scared passer kingdom animal_group biological_group thlaspi
fumed_oak sad scared fir holm_oak yellow_pine dwarf_juniper rosewood
holm_oak sad scared fir fumed_oak yellow_pine dwarf_juniper rosewood
mountain_ash sad scared common_mullein everlasting plant mallee locust_tree
haemodorum sad scared passer kingdom animal_group biological_group juncus
kangaroo_paw sad scared common_mullein everlasting plant wild_ginger hedge_nettle
juglans sad scared passer kingdom animal_group biological_group thlaspi
hickory sad scared fir yellow_pine dwarf_juniper rosewood fumed_oak
myrtus sad scared passer kingdom animal_group biological_group thlaspi
manna_gum sad scared mallee common_mullein everlasting plant locust_tree
gamboge_tree sad scared common_mullein everlasting plant peach mallee
false_tamarisk sad scared common_mullein everlasting plant roman_wormwood mallow
boehmeria sad scared passer kingdom animal_group biological_group thlaspi
false_nettle sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
pilea sad scared passer kingdom animal_group biological_group thlaspi
beardless_iris sad scared wild_garlic yellow_adder's_tongue jonquil fly_poison common_mullein
jonquil sad scared wild_garlic beardless_iris yellow_adder's_tongue fly_poison common_mullein
liliaceae sad scared aphyllanthaceae aloeaceae colchicaceae tecophilaeacea alstroemeriaceae
lilium sad scared tofieldia smilax convallaria genus_clintonia ornithogalum
alliaceae sad scared aphyllanthaceae aloeaceae colchicaceae tecophilaeacea alstroemeriaceae
wild_garlic sad scared beardless_iris yellow_adder's_tongue jonquil fly_poison common_mullein
aloeaceae sad scared aphyllanthaceae colchicaceae tecophilaeacea alstroemeriaceae smilacaceae
alstroemeriaceae sad scared aphyllanthaceae aloeaceae colchicaceae tecophilaeacea smilacaceae
fly_poison sad scared wild_garlic beardless_iris yellow_adder's_tongue jonquil common_mullein
aphyllanthaceae sad scared aloeaceae colchicaceae tecophilaeacea alstroemeriaceae smilacaceae
yellow_adder's_tongue sad scared wild_garlic beardless_iris jonquil fly_poison common_mullein
colchicaceae sad scared aphyllanthaceae aloeaceae tecophilaeacea alstroemeriaceae smilacaceae
hemerocallidaceae sad scared aphyllanthaceae aloeaceae colchicaceae tecophilaeacea alstroemeriaceae
hostaceae sad scared aphyllanthaceae aloeaceae colchicaceae tecophilaeacea alstroemeriaceae
hyacinthaceae sad scared aphyllanthaceae aloeaceae colchicaceae tecophilaeacea alstroemeriaceae
genus_hyacinthus sad scared tofieldia smilax convallaria genus_clintonia ornithogalum
ornithogalum sad scared tofieldia smilax convallaria genus_clintonia maianthemum
tofieldia sad scared smilax convallaria genus_clintonia ornithogalum maianthemum
melanthiaceae sad scared aphyllanthaceae aloeaceae colchicaceae tecophilaeacea alstroemeriaceae
ruscaceae sad scared aphyllanthaceae aloeaceae colchicaceae tecophilaeacea alstroemeriaceae
tecophilaeacea sad scared aphyllanthaceae aloeaceae colchicaceae alstroemeriaceae smilacaceae
xanthorrhoeaceae sad scared aphyllanthaceae aloeaceae colchicaceae tecophilaeacea alstroemeriaceae
xanthorroea sad scared tofieldia smilax convallaria genus_clintonia ornithogalum
smilacaceae sad scared aphyllanthaceae aloeaceae colchicaceae tecophilaeacea alstroemeriaceae
smilax sad scared tofieldia convallaria genus_clintonia ornithogalum maianthemum
convallariaceae sad scared aphyllanthaceae aloeaceae colchicaceae tecophilaeacea alstroemeriaceae
convallaria sad scared tofieldia smilax genus_clintonia ornithogalum maianthemum
genus_clintonia sad scared tofieldia smilax convallaria ornithogalum maianthemum
liriope sad scared tofieldia smilax convallaria genus_clintonia ornithogalum
maianthemum sad scared tofieldia smilax convallaria genus_clintonia ornithogalum
polygonatum sad scared tofieldia smilax convallaria genus_clintonia ornithogalum
maguey sad scared mother-in-law's_tongue common_mullein everlasting plant mallee
mother-in-law's_tongue sad scared maguey common_mullein everlasting plant mallee
poinciana sad scared daucus oenanthe jacksonia poterium zygophyllum
cabbage_bark sad scared common_mullein everlasting plant mallee locust_tree
desert_pea sad scared common_mullein everlasting plant roman_wormwood mallow
rosewood sad scared fir yellow_pine dwarf_juniper hickory fumed_oak
jacksonia sad scared daucus poinciana oenanthe poterium zygophyllum
sericea_lespedeza sad scared common_mullein everlasting plant mallee roman_wormwood
locoweed sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
piassava_palm sad scared palmetto common_mullein everlasting plant mallee
babassu_nut sad scared nut prune raisin bean jordan_almond
heteranthera sad scared passer kingdom animal_group biological_group juncus
naias sad scared passer kingdom animal_group biological_group juncus
ground_rose sad scared common_mullein everlasting plant roman_wormwood mallow
poterium sad scared daucus poinciana oenanthe jacksonia zygophyllum
scabious sad scared everlasting common_mullein plant cudweed helleborine
storksbill sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
native_beech sad scared common_mullein everlasting plant mallee locust_tree
zygophyllum sad scared daucus poinciana oenanthe jacksonia poterium
wisconsin_weeping_willow sad scared common_mullein everlasting plant mallee locust_tree
santalales sad scared marattiales cycadales orchidales aristolochiales psilotales
sapindus sad scared passer kingdom animal_group biological_group thlaspi
moreton_bay_tulipwood sad scared common_mullein everlasting plant mallee locust_tree
buxus sad scared passer kingdom animal_group biological_group thlaspi
buckeye sad scared nut prune raisin bean jordan_almond
marblewood sad scared connarus_guianensis common_mullein everlasting plant mallee
australian_pitcher_plant sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
polemonium sad scared skunkweed common_mullein everlasting plant wild_ginger
skunkweed sad scared polemonium common_mullein everlasting plant wild_ginger
ground_pink sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
genus_anchusa sad scared hackelia passer kingdom animal_group biological_group
hackelia sad scared genus_anchusa passer kingdom animal_group biological_group
ipomoea sad scared passer kingdom animal_group biological_group thlaspi
giant_hyssop sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
black_horehound sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
hedge_nettle sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
martyniaceae sad scared passer kingdom animal_group biological_group hydrobatidae
scrophularia sad scared passer kingdom animal_group biological_group cirsium
common_mullein disgusting sad plant everlasting animal reformer feudal_lord
solanum sad scared passer kingdom animal_group biological_group cirsium
potato_tree sad scared common_mullein everlasting plant wild_yam locoweed
jimsonweed sad scared common_mullein everlasting plant roman_wormwood mallow
sun_spurge sad scared dwarf_spurge common_mullein everlasting plant roman_wormwood
dwarf_spurge sad scared sun_spurge common_mullein everlasting plant roman_wormwood
wild_parsley sad scared common_mullein everlasting plant wild_ginger kangaroo_paw
daucus sad scared poinciana oenanthe jacksonia poterium zygophyllum
oenanthe sad scared daucus poinciana jacksonia poterium zygophyllum
genus_osmunda sad scared psilotum diacalpa passer kingdom animal_group
dutch_elm_fungus sad scared smut fungus bunt pink_disease_fungus boil_smut
brown_cup sad scared sclerotinia smut fungus bunt pink_disease_fungus
scleroderma sad scared clathrus ozonium entoloma phytophthora hydnum
tulostoma sad scared scleroderma clathrus ozonium entoloma phytophthora
genus_mucor sad scared scleroderma clathrus ozonium entoloma phytophthora
genus_rhizopus sad scared scleroderma clathrus ozonium entoloma phytophthora
rhizopus sad scared bread_mold smut fungus bunt pink_disease_fungus
bread_mold sad scared rhizopus smut fungus bunt pink_disease_fungus
leak_fungus sad scared fir pu consonant protease_inhibitor prune
entomophthoraceae sad scared moniliaceae melampsoraceae albuginaceae pythiaceae plasmodiophoraceae
entomophthora sad scared scleroderma clathrus ozonium entoloma phytophthora
true_slime_mold sad scared smut fungus bunt pink_disease_fungus boil_smut
white_fungus sad scared smut fungus bunt pink_disease_fungus boil_smut
peronospora sad scared scleroderma clathrus ozonium entoloma phytophthora
blue_mold_fungus sad scared tobacco_mildew onion_mildew smut fungus bunt
onion_mildew sad scared blue_mold_fungus tobacco_mildew smut fungus bunt
tobacco_mildew sad scared blue_mold_fungus onion_mildew smut fungus bunt
albuginaceae sad scared moniliaceae entomophthoraceae melampsoraceae pythiaceae plasmodiophoraceae
albugo sad scared scleroderma clathrus ozonium entoloma phytophthora
white_rust sad scared smut fungus bunt pink_disease_fungus boil_smut
pythiaceae sad scared moniliaceae entomophthoraceae melampsoraceae albuginaceae plasmodiophoraceae
genus_pythium sad scared scleroderma clathrus ozonium entoloma phytophthora
pythium sad scared damping_off_fungus smut fungus bunt pink_disease_fungus
damping_off_fungus sad scared pythium smut fungus bunt pink_disease_fungus
phytophthora sad scared scleroderma clathrus ozonium entoloma hydnum
phytophthora_infestans sad scared smut fungus bunt pink_disease_fungus boil_smut
plasmodiophoraceae sad scared moniliaceae entomophthoraceae melampsoraceae albuginaceae pythiaceae
clubroot_fungus sad scared smut fungus bunt pink_disease_fungus boil_smut
hydnum sad scared scleroderma clathrus ozonium entoloma phytophthora
basidiomycete sad scared tricholoma_vaccinum cortinarius_subfoetidus pholiota_flammans gymnopilus_validipes tricholoma_venenata
destroying_angel sad scared tricholoma_vaccinum cortinarius_subfoetidus pholiota_flammans gymnopilus_validipes tricholoma_venenata
pholiota_flammans sad scared tricholoma_vaccinum cortinarius_subfoetidus gymnopilus_validipes tricholoma_venenata basidiomycete
entoloma sad scared scleroderma clathrus ozonium phytophthora hydnum
pink_disease_fungus sad scared smut fungus bunt boil_smut boletus_chrysenteron
coffee_fungus sad scared smut fungus bunt pink_disease_fungus boil_smut
tricholoma_venenata sad scared tricholoma_vaccinum cortinarius_subfoetidus pholiota_flammans gymnopilus_validipes basidiomycete
tricholoma_vaccinum sad scared cortinarius_subfoetidus pholiota_flammans gymnopilus_validipes tricholoma_venenata basidiomycete
euascomycetes sad scared passer kingdom animal_group biological_group entomostraca
aspergillus_fumigatus sad scared smut fungus bunt pink_disease_fungus boil_smut
brown_root_rot_fungus sad scared smut fungus bunt pink_disease_fungus boil_smut
common_morel sad scared tricholoma_vaccinum cortinarius_subfoetidus pholiota_flammans gymnopilus_validipes tricholoma_venenata
genus_helvella sad scared scleroderma clathrus ozonium entoloma phytophthora
helvella_sulcata sad scared smut fungus bunt pink_disease_fungus boil_smut
gyromitra_gigas sad scared smut fungus bunt pink_disease_fungus boil_smut
stinkhorn sad scared dog_stinkhorn smut fungus bunt pink_disease_fungus
dog_stinkhorn sad scared stinkhorn smut fungus bunt pink_disease_fungus
clathrus sad scared scleroderma ozonium entoloma phytophthora hydnum
gastroboletus sad scared scleroderma clathrus ozonium entoloma phytophthora
boletus_chrysenteron sad scared smut fungus bunt pink_disease_fungus boil_smut
tremellales sad scared moniliales ustilaginales uredinales polymastigina nematocera
auricularia sad scared scleroderma clathrus ozonium entoloma phytophthora
uredinales sad scared moniliales tremellales ustilaginales polymastigina nematocera
melampsoraceae sad scared moniliaceae entomophthoraceae albuginaceae pythiaceae plasmodiophoraceae
cronartium sad scared scleroderma clathrus ozonium entoloma phytophthora
tiliomycetes sad scared passer kingdom animal_group biological_group entomostraca
ustilaginales sad scared moniliales tremellales uredinales polymastigina nematocera
loose_smut sad scared smut bunt fungus boil_smut onion_smut
boil_smut sad scared smut bunt fungus loose_smut onion_smut
bunt disgusting sad smut fungus animal plant reformer
cortinarius_subfoetidus sad scared tricholoma_vaccinum pholiota_flammans gymnopilus_validipes tricholoma_venenata basidiomycete
gymnopilus_validipes sad scared tricholoma_vaccinum cortinarius_subfoetidus pholiota_flammans tricholoma_venenata basidiomycete
moniliales sad scared tremellales ustilaginales uredinales polymastigina nematocera
moniliaceae sad scared entomophthoraceae melampsoraceae albuginaceae pythiaceae plasmodiophoraceae
monilia sad scared smut fungus bunt pink_disease_fungus boil_smut
candida sad scared smut fungus bunt pink_disease_fungus boil_smut
cercosporella sad scared scleroderma clathrus ozonium entoloma phytophthora
blastomycete sad scared smut fungus bunt pink_disease_fungus boil_smut
yellow_spot_fungus sad scared smut fungus bunt pink_disease_fungus boil_smut
ustilaginoidea sad scared scleroderma clathrus ozonium entoloma phytophthora
green_smut_fungus sad scared smut fungus bunt pink_disease_fungus boil_smut
ozonium sad scared scleroderma clathrus entoloma phytophthora hydnum
brier sad scared prune nut raisin gynophore nectarine
stinging_hair sad scared glochidium vegetation papilla osteophyte bone
pseudophloem sad scared prune nut raisin oak_apple gall
oak_apple sad scared gall prune nut raisin pseudophloem
undershrub sad scared common_mullein everlasting plant roman_wormwood mallow
burning_bush sad scared common_mullein everlasting plant roman_wormwood mallow
buckthorn_berry sad scared prune nut raisin nectarine gourd
paliurus sad scared passer kingdom animal_group biological_group thlaspi
chloranthus sad scared passer kingdom animal_group biological_group thlaspi
lemma sad scared lorica prune nut raisin beehive
licorice_fern sad scared bladder_fern bermuda_maidenhair scolopendrium pecopteris bracken
scolopendrium sad scared bladder_fern bermuda_maidenhair pecopteris bracken licorice_fern
bracken sad scared bladder_fern bermuda_maidenhair scolopendrium pecopteris licorice_fern
bladder_fern sad scared bermuda_maidenhair scolopendrium pecopteris bracken licorice_fern
diacalpa sad scared psilotum genus_osmunda passer kingdom animal_group
bermuda_maidenhair sad scared bladder_fern scolopendrium pecopteris bracken licorice_fern
marattiales sad scared cycadales orchidales aristolochiales psilotales santalales
psilotales sad scared marattiales cycadales orchidales aristolochiales santalales
psilotum sad scared genus_osmunda diacalpa passer kingdom animal_group
whisk_fern sad scared bladder_fern bermuda_maidenhair scolopendrium pecopteris bracken
psilophytaceae sad scared equisetaceae passer kingdom animal_group biological_group
equisetales sad scared marattiales cycadales orchidales aristolochiales psilotales
equisetaceae sad scared psilophytaceae passer kingdom animal_group biological_group
scouring_rush sad scared bladder_fern bermuda_maidenhair scolopendrium pecopteris bracken
severalty sad scared consonant fir accumulation fine pu
sinecure sad scared accumulation fine poor_rates second_mortgage transfer_payment
easy_money sad scared accumulation fine windfall_profit squeeze second_mortgage
free_lunch sad scared fine accumulation medicaid premium largess
largess sad scared fine accumulation medicaid premium health_care
gift_horse sad scared fine accumulation medicaid premium largess
operating_expense sad scared fine accumulation transfer_payment premium compensation
transfer_payment sad scared fine accumulation premium compensation overcompensation
half-pay sad scared fine accumulation living_wage peppercorn_rent disability_check
overcompensation sad scared compensation punitive_damages breakage atonement workmen's_compensation
workmen's_compensation sad scared compensation overcompensation punitive_damages breakage atonement
fee_tail sad scared accumulation second_mortgage general_lien fine health_insurance
punitive_damages sad scared compensation overcompensation breakage atonement workmen's_compensation
peppercorn_rent sad scared fine accumulation half-pay living_wage disability_check
nonpayment sad scared fine wastage accumulation transfer_payment medicaid
pittance sad scared fine accumulation premium compensation overcompensation
estimated_tax sad scared accumulation fine poor_rates excise direct_loan
poor_rates sad scared accumulation fine excise estimated_tax direct_loan
labor_resources sad scared accumulation fine second_mortgage fee_tail health_insurance
no-par-value_stock sad scared accumulation fine second_mortgage fee_tail health_insurance
corporate_bond sad scared premium_bond noncallable_bond letter_security letter_stock zero-coupon_security
noncallable_bond sad scared premium_bond letter_security letter_stock zero-coupon_security corporate_bond
performance_bond sad scared premium_bond noncallable_bond letter_security letter_stock zero-coupon_security
zero_coupon_bond sad scared premium_bond noncallable_bond letter_security letter_stock zero-coupon_security
hazard_insurance sad scared health_insurance term_insurance accumulation fine second_mortgage
term_insurance sad scared health_insurance hazard_insurance accumulation fine second_mortgage
second_mortgage sad scared accumulation general_lien fee_tail fine health_insurance
seed_pearl sad scared stickpin boutonniere bangle soutache frontlet
revolving_charge_account sad scared cheap_money accumulation fine second_mortgage fee_tail
cheap_money sad scared revolving_charge_account accumulation fine second_mortgage fee_tail
tax_credit sad scared wilt break wound babel burn
cashier's_check sad scared kite well epistle_to_the_hebrews lyric mapquest
direct_loan sad scared accumulation fine poor_rates excise estimated_tax
general_lien sad scared accumulation second_mortgage fee_tail fine health_insurance
premium_bond sad scared noncallable_bond letter_security letter_stock zero-coupon_security corporate_bond
zero-coupon_security sad scared premium_bond noncallable_bond letter_security letter_stock corporate_bond
letter_security sad scared premium_bond noncallable_bond letter_stock zero-coupon_security corporate_bond
investment_letter sad scared letter_of_intent fake duplicate epistle_to_the_hebrews well
letter_stock sad scared premium_bond noncallable_bond letter_security zero-coupon_security corporate_bond
letter_bond sad scared premium_bond noncallable_bond letter_security letter_stock zero-coupon_security
over_the_counter_stock sad scared premium_bond noncallable_bond letter_security letter_stock zero-coupon_security
agenesis sad scared nondevelopment peeing tremble caressing sob
aldol_reaction sad scared hardening sea natural_process peeing atmospheric_phenomenon
anovulation sad scared peeing tremble caressing sob hardening
asynchronous_operation sad scared hardening peeing sea atmospheric_phenomenon electrical_phenomenon
auxiliary_operation sad scared hardening peeing sea atmospheric_phenomenon electrical_phenomenon
